,imgPath,angle,distance,speed,altitude,key_a,key_d,key_1,key_3,key_q,key_e,key_w,key_s
0,dataset/E/E_221.jpg,-143.56,80.8,475,,0,0,0,0,0,0,0,0
0,dataset/E/E_221.jpg,-147.53,78.23,475,,0,0,0,0,0,0,0,0
0,dataset/E/E_221.jpg,-147.26,83.22,475,,0,0,0,0,0,0,0,0
0,dataset/S/S220.jpg,12.45,148.49,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,8.99,140.73,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,15.89,135.16,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-5.36,128.56,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-1.89,121.07,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,4.25,121.33,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-7.13,104.81,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-1.88,61.03,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-98.43,54.59,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-102.89,85.15,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-111.1,61.1,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-162.6,70.21,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S220.jpg,-146.11,80.71,484,440,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,8.47,142.56,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,13.17,144.81,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,11.78,141.99,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,15.66,137.09,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-5.31,129.56,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,4.18,123.33,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-7.06,105.8,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-1.82,63.03,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-96.23,55.33,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-102.89,85.15,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-109.98,58.52,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-162.6,70.21,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-144.54,81.02,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-147.53,78.23,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S219.jpg,-147.48,81.84,55,439,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,7.57,144.26,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,14.04,140.19,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-6.1,131.75,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,3.66,125.26,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-7.98,108.05,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-1.76,65.03,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-95.19,55.23,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-108.43,56.92,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-104.2,85.62,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-164.96,69.38,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-146.31,79.32,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-149.42,76.66,541,,0,0,0,0,0,0,0,1
0,dataset/S/S218.jpg,-149.28,80.26,541,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,5.91,145.77,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,12.09,143.18,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,8.99,140.73,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-7.71,134.21,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-4.47,128.39,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,1.79,128.06,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-9.38,110.48,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-3.37,68.12,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-95.19,55.23,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-107.1,54.41,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-105.02,84.9,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-170.68,67.9,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-154.13,73.35,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S217.jpg,-151.09,76.54,5531,,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,3.6,143.28,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,9.2,143.85,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,2.47,139.13,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,4.93,139.52,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-9.74,135.96,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-0.87,131.02,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-6.63,129.87,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-11.81,112.38,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-5.71,70.35,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-96.34,54.33,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-107.42,53.45,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-107.15,84.77,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-157.01,71.69,591,4338,0,0,0,0,0,0,0,1
0,dataset/S/S216.jpg,-160.29,71.17,591,4338,0,0,0,0,0,0,0,1
0,dataset/A/A_215.jpg,-8.13,141.42,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-5.27,141.6,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-1.6,143.06,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-20.89,140.22,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-12.06,133.96,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-22.62,117.0,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-16.26,75.0,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-109.18,48.7,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-103.13,61.61,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_215.jpg,-118.44,81.88,583,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-27.55,155.65,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-21.45,150.42,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-25.4,153.87,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-31.69,135.15,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-40.38,140.46,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-41.92,118.26,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-35.8,75.21,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-128.85,46.23,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-122.4,61.59,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-139.64,78.75,,,1,0,0,0,0,0,0,0
0,dataset/A/A_214.jpg,-233.64,113.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-41.44,125.4,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-37.96,115.42,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-44.66,118.09,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-48.14,103.39,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-56.91,106.23,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-57.72,89.89,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-50.57,58.26,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-144.87,33.02,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-139.4,46.1,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-158.39,57.01,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_213.jpg,-235.54,123.71,589,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-57.45,111.52,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-54.14,102.42,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-60.26,104.81,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-63.43,91.68,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-71.18,92.97,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-65.92,51.48,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-63.43,62.61,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-73.16,79.4,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-160.91,27.51,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-156.61,40.31,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-176.42,48.09,,,1,0,0,0,0,0,0,0
0,dataset/A/A_212.jpg,-240.85,119.08,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-66.95,102.16,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-70.76,112.27,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-73.98,105.08,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-76.87,92.42,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-77.59,51.2,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-83.8,92.54,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-86.38,79.16,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-260.72,105.38,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-177.8,26.02,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-253.05,109.77,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-172.69,39.32,,,1,0,0,0,0,0,0,0
0,dataset/A/A_211.jpg,-192.53,46.1,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-77.59,102.39,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-81.14,110.32,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,82.33,104.94,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-83.96,104.58,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-87.75,51.04,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-86.86,91.14,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-93.73,92.2,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-268.89,103.02,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-267.27,105.12,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-96.58,78.52,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-191.31,25.5,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-185.86,39.2,,,1,0,0,0,0,0,0,0
0,dataset/A/A_210.jpg,-205.97,43.38,,,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,79.11,105.91,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-78.25,103.16,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-82.09,109.04,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-85.05,104.39,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-87.75,51.04,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-88.11,91.05,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,87.78,103.08,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,90.0,104.0,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-95.02,91.35,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-97.4,77.65,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-192.26,23.54,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-189.21,37.48,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_209.jpg,-209.05,41.18,,73,1,0,0,0,0,0,0,0
0,dataset/A/A_208.jpg,7.82,51.48,,,1,0,0,0,0,0,0,0
0,dataset/A/A_208.jpg,16.93,48.08,,,1,0,0,0,0,0,0,0
0,dataset/A/A_208.jpg,-180.0,25.0,,,1,0,0,0,0,0,0,0
0,dataset/A/A_208.jpg,-202.01,50.7,,,1,0,0,0,0,0,0,0
0,dataset/A/A_208.jpg,-200.66,65.19,,,1,0,0,0,0,0,0,0
0,dataset/A/A_208.jpg,-184.33,66.19,,,1,0,0,0,0,0,0,0
0,dataset/W/W207.jpg,13.76,50.45,,,0,0,0,0,0,0,1,0
0,dataset/W/W207.jpg,-180.0,24.0,,,0,0,0,0,0,0,1,0
0,dataset/W/W207.jpg,-202.44,49.77,,,0,0,0,0,0,0,1,0
0,dataset/W/W207.jpg,-201.3,63.32,,,0,0,0,0,0,0,1,0
0,dataset/W/W207.jpg,-184.33,66.19,,,0,0,0,0,0,0,1,0
0,dataset/W/W206.jpg,12.41,51.2,,,0,0,0,0,0,0,1,0
0,dataset/W/W206.jpg,-180.0,22.0,,,0,0,0,0,0,0,1,0
0,dataset/W/W206.jpg,-203.36,47.93,,,0,0,0,0,0,0,1,0
0,dataset/W/W206.jpg,-201.97,61.47,,,0,0,0,0,0,0,1,0
0,dataset/W/W206.jpg,-184.4,65.19,,,0,0,0,0,0,0,1,0
0,dataset/W/W205.jpg,10.89,52.95,,,0,0,0,0,0,0,1,0
0,dataset/W/W205.jpg,-180.0,21.0,,,0,0,0,0,0,0,1,0
0,dataset/W/W205.jpg,-203.84,47.01,,,0,0,0,0,0,0,1,0
0,dataset/W/W205.jpg,-201.97,61.47,,,0,0,0,0,0,0,1,0
0,dataset/W/W205.jpg,-189.46,60.83,,,0,0,0,0,0,0,1,0
0,dataset/W/W205.jpg,-180.86,67.01,,,0,0,0,0,0,0,1,0
0,dataset/W/W205.jpg,-189.46,66.91,,,0,0,0,0,0,0,1,0
0,dataset/W/W204.jpg,-19.89,149.94,,,0,0,0,0,0,0,1,0
0,dataset/W/W204.jpg,10.3,55.9,,,0,0,0,0,0,0,1,0
0,dataset/W/W204.jpg,-180.0,19.0,,,0,0,0,0,0,0,1,0
0,dataset/W/W204.jpg,-204.34,46.1,,,0,0,0,0,0,0,1,0
0,dataset/W/W204.jpg,-200.9,58.87,,,0,0,0,0,0,0,1,0
0,dataset/W/W204.jpg,-189.62,59.84,,,0,0,0,0,0,0,1,0
0,dataset/W/W204.jpg,-181.68,68.03,,,0,0,0,0,0,0,1,0
0,dataset/1/1203.jpg,-26.73,157.87,,382,0,0,1,0,0,0,0,0
0,dataset/1/1203.jpg,-19.89,149.94,,382,0,0,1,0,0,0,0,0
0,dataset/1/1203.jpg,9.29,55.73,,382,0,0,1,0,0,0,0,0
0,dataset/1/1203.jpg,-180.0,18.0,,382,0,0,1,0,0,0,0,0
0,dataset/1/1203.jpg,-204.86,45.19,,382,0,0,1,0,0,0,0,0
0,dataset/1/1203.jpg,-201.25,57.94,,382,0,0,1,0,0,0,0,0
0,dataset/1/1203.jpg,-189.95,57.87,,382,0,0,1,0,0,0,0,0
0,dataset/1/1203.jpg,-184.97,69.26,,382,0,0,1,0,0,0,0,0
0,dataset/1/1203.jpg,-178.39,71.03,,382,0,0,1,0,0,0,0,0
0,dataset/3/3202.jpg,6.51,149.97,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,11.38,151.99,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,15.03,154.28,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,17.86,156.54,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,3.61,111.22,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,5.09,101.4,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,0.65,88.01,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,-180.0,15.0,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,-210.62,56.94,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,-191.8,68.45,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,-173.95,66.37,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,-178.26,66.03,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,-203.5,75.24,,,0,0,0,1,0,1,0,0
0,dataset/3/3202.jpg,-176.68,69.12,,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,4.24,108.3,59,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,0.64,89.01,59,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,-180.0,13.0,59,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,-211.68,55.23,59,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,-189.06,69.87,59,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,-204.12,73.41,59,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,-173.95,66.37,59,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,-178.26,66.03,59,,0,0,0,1,0,1,0,0
0,dataset/3/3201.jpg,-176.68,69.12,59,,0,0,0,1,0,1,0,0
0,dataset/3/3200.jpg,5.71,70.35,,,0,0,0,1,0,1,0,0
0,dataset/3/3200.jpg,-265.91,56.14,,,0,0,0,1,0,1,0,0
0,dataset/3/3200.jpg,-231.47,69.03,,,0,0,0,1,0,1,0,0
0,dataset/3/3200.jpg,-204.78,57.27,,,0,0,0,1,0,1,0,0
0,dataset/3/3200.jpg,-164.17,69.64,,,0,0,0,1,0,1,0,0
0,dataset/3/3200.jpg,-175.67,66.19,,,0,0,0,1,0,1,0,0
0,dataset/3/3200.jpg,-179.14,67.01,,,0,0,0,1,0,1,0,0
0,dataset/3/3200.jpg,-191.14,67.27,,,0,0,0,1,0,1,0,0
0,dataset/E/E_199.jpg,9.09,75.95,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-267.95,56.04,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-234.16,66.61,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-202.62,52.0,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-156.28,72.09,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-182.64,65.07,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-187.77,66.61,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-168.86,67.27,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-173.09,66.48,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-159.62,74.67,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-171.75,69.72,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_199.jpg,-184.9,70.26,7841,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,12.0,81.79,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,88.96,55.01,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-234.78,62.43,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-202.04,45.31,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-153.78,74.69,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-163.14,68.96,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-178.26,66.03,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-182.6,66.07,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-166.37,67.91,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-165.58,72.28,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_198.jpg,-180.0,70.0,811,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,14.04,86.59,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,86.88,55.08,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-236.04,59.08,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-201.54,40.85,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-151.75,76.06,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-159.25,70.58,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-163.14,68.96,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-173.95,66.37,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-178.26,66.03,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-161.81,73.68,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_197.jpg,-176.68,69.12,34,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,36.41,175.21,,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,35.19,170.07,,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,13.88,91.68,,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,82.75,55.44,,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,-239.38,56.94,,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,-203.63,34.93,,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,-160.02,70.23,,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,-150.88,80.13,,,0,0,0,0,0,0,0,0
0,dataset/E/E_196.jpg,-175.1,70.26,,,0,0,0,0,0,0,0,0
0,dataset/W/W195.jpg,34.42,173.36,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,35.76,176.23,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,37.39,176.21,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,36.0,171.82,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,12.91,98.49,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,75.72,56.75,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,-243.95,50.09,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,-208.3,29.53,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,-175.6,65.19,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,-149.69,75.29,,,0,0,0,0,0,0,1,0
0,dataset/W/W195.jpg,-160.29,71.17,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,33.12,168.36,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,35.76,176.23,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,37.19,177.0,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,32.34,164.51,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,11.09,103.94,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,70.02,58.52,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,-251.92,51.55,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,-247.96,45.31,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,-215.54,25.81,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,-176.12,59.14,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,-148.76,71.34,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,-159.25,70.58,,,0,0,0,0,0,0,1,0
0,dataset/W/W194.jpg,-162.6,70.21,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,32.19,168.96,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,35.76,176.23,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,37.19,177.0,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,36.47,171.6,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,10.68,107.87,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,65.56,60.42,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,-257.35,50.22,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,-223.15,21.93,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,-175.84,55.15,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,-147.01,67.96,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,-159.25,70.58,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,-163.14,68.96,,,0,0,0,0,0,0,1,0
0,dataset/W/W193.jpg,-161.81,73.68,,,0,0,0,0,0,0,1,0
0,dataset/W/W192.jpg,36.87,175.0,589,187,0,0,0,0,0,0,1,0
0,dataset/W/W192.jpg,13.92,120.54,589,187,0,0,0,0,0,0,1,0
0,dataset/W/W192.jpg,59.93,65.86,589,187,0,0,0,0,0,0,1,0
0,dataset/W/W192.jpg,-267.61,48.04,589,187,0,0,0,0,0,0,1,0
0,dataset/W/W192.jpg,-250.35,14.87,589,187,0,0,0,0,0,0,1,0
0,dataset/W/W192.jpg,-137.07,58.73,589,187,0,0,0,0,0,0,1,0
0,dataset/W/W192.jpg,-169.46,43.74,589,187,0,0,0,0,0,0,1,0
0,dataset/W/W192.jpg,-155.77,65.8,589,187,0,0,0,0,0,0,1,0
0,dataset/D/D191.jpg,36.61,174.4,588,88,0,1,0,0,0,0,0,0
0,dataset/D/D191.jpg,23.87,123.57,588,88,0,1,0,0,0,0,0,0
0,dataset/D/D191.jpg,68.04,66.85,588,88,0,1,0,0,0,0,0,0
0,dataset/D/D191.jpg,-255.96,12.37,588,88,0,1,0,0,0,0,0,0
0,dataset/D/D191.jpg,-261.35,46.53,588,88,0,1,0,0,0,0,0,0
0,dataset/D/D191.jpg,-120.62,56.94,588,88,0,1,0,0,0,0,0,0
0,dataset/D/D191.jpg,-154.72,39.81,588,88,0,1,0,0,0,0,0,0
0,dataset/D/D191.jpg,-140.91,61.85,588,88,0,1,0,0,0,0,0,0
0,dataset/D/D190.jpg,36.61,174.4,,,0,1,0,0,0,0,0,0
0,dataset/D/D190.jpg,35.07,127.06,,,0,1,0,0,0,0,0,0
0,dataset/D/D190.jpg,76.37,67.91,,,0,1,0,0,0,0,0,0
0,dataset/D/D190.jpg,-264.81,11.05,,,0,1,0,0,0,0,0,0
